Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 01/01  01:00:00,,,60427292.029930994,60427292.02993095 
 01/01  02:00:00,,,78451130.52252333,78451130.52252328 
 01/01  03:00:00,,,57300892.92554273,57300892.92554273 
 01/01  04:00:00,,,63300605.088627726,63300605.08862774 
 01/01  05:00:00,,,74302166.11304088,74302166.11304083 
 01/01  06:00:00,,,99873297.90433314,99873297.90433307 
 01/01  07:00:00,,,167482157.8677139,167482157.86771384 
 01/01  08:00:00,,,171765095.34827757,171765095.34827754 
 01/01  09:00:00,,,171160806.80879164,171160806.80879158 
 01/01  10:00:00,,,146240917.2333546,146240917.2333545 
 01/01  11:00:00,,,132381795.58722377,132381795.58722365 
 01/01  12:00:00,,,138092865.22060543,138092865.22060537 
 01/01  13:00:00,,,117623362.22132976,117623362.22132966 
 01/01  14:00:00,,,106491180.36859581,106491180.36859575 
 01/01  15:00:00,,,113255915.65760586,113255915.65760581 
 01/01  16:00:00,,,118803820.2344375,118803820.23443745 
 01/01  17:00:00,,,144384748.00271726,144384748.0027172 
 01/01  18:00:00,,,168449783.54933268,168449783.54933265 
 01/01  19:00:00,,,206754985.7764715,206754985.77647164 
 01/01  20:00:00,,,200903575.12429625,200903575.12429634 
 01/01  21:00:00,,,194640630.69415858,194640630.69415867 
 01/01  22:00:00,,,162345290.40853027,162345290.40853024 
 01/01  23:00:00,,,138478271.10482743,138478271.10482734 
 01/01  24:00:00,,,98672211.13436584,98672211.1343658 
 01/02  01:00:00,,,80639872.30363087,80639872.30363084 
 01/02  02:00:00,,,65815798.886716716,65815798.88671667 
 01/02  03:00:00,,,70992918.93062991,70992918.9306299 
 01/02  04:00:00,,,57252444.16101731,57252444.16101731 
 01/02  05:00:00,,,69027066.10566342,69027066.1056634 
 01/02  06:00:00,,,113978580.11411974,113978580.11411965 
 01/02  07:00:00,,,168404890.66629905,168404890.66629902 
 01/02  08:00:00,,,172448076.43324307,172448076.433243 
 01/02  09:00:00,,,162198862.83115572,162198862.83115566 
 01/02  10:00:00,,,142515166.08269855,142515166.08269846 
 01/02  11:00:00,,,146470650.28280365,146470650.28280357 
 01/02  12:00:00,,,124720312.26954867,124720312.26954858 
 01/02  13:00:00,,,116222114.32779224,116222114.32779217 
 01/02  14:00:00,,,121755808.07301201,121755808.07301193 
 01/02  15:00:00,,,106346831.24047185,106346831.24047181 
 01/02  16:00:00,,,126385473.49274716,126385473.49274707 
 01/02  17:00:00,,,137215999.7116133,137215999.71161327 
 01/02  18:00:00,,,176266084.78341496,176266084.78341496 
 01/02  19:00:00,,,199044602.33496264,199044602.33496273 
 01/02  20:00:00,,,204606063.26221594,204606063.26221603 
 01/02  21:00:00,,,194560816.84888375,194560816.84888387 
 01/02  22:00:00,,,162274239.190323,162274239.19032294 
 01/02  23:00:00,,,142630038.97178072,142630038.97178063 
 01/02  24:00:00,,,98584622.70133367,98584622.70133361 
 01/03  01:00:00,,,81071459.16274296,81071459.16274291 
 01/03  02:00:00,,,58759933.58101272,58759933.58101267 
 01/03  03:00:00,,,64440746.92963083,64440746.92963083 
 01/03  04:00:00,,,70426729.9798111,70426729.9798111 
 01/03  05:00:00,,,69641009.51687449,69641009.51687448 
 01/03  06:00:00,,,101481235.63927358,101481235.63927354 
 01/03  07:00:00,,,182956905.5809822,182956905.58098212 
 01/03  08:00:00,,,173471996.2690919,173471996.26909184 
 01/03  09:00:00,,,161618332.67076483,161618332.67076474 
 01/03  10:00:00,,,150843007.91601774,150843007.91601768 
 01/03  11:00:00,,,150832867.65996388,150832867.65996382 
 01/03  12:00:00,,,129042888.65714408,129042888.65714402 
 01/03  13:00:00,,,118945730.8093865,118945730.80938643 
 01/03  14:00:00,,,118894129.80735289,118894129.80735281 
 01/03  15:00:00,,,116710093.75158407,116710093.75158398 
 01/03  16:00:00,,,113832186.61159556,113832186.61159551 
 01/03  17:00:00,,,145554101.14387533,145554101.14387527 
 01/03  18:00:00,,,191634901.9764315,191634901.97643146 
