Time,PSZ-AC_1:1:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC_1:1:DesPer 1:Des Heat Cap [W],PSZ-AC_1:1:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC_1:1:DesPer 1:Des Sens Cool Cap [W],PSZ-AC_1:1:DesPer 1:Des Tot Cool Cap [W],PSZ-AC_1:1:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC_1:1:DesPer 2:Des Heat Cap [W],PSZ-AC_1:1:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC_1:1:DesPer 2:Des Sens Cool Cap [W],PSZ-AC_1:1:DesPer 2:Des Tot Cool Cap [W],PSZ-AC_2:2:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC_2:2:DesPer 1:Des Heat Cap [W],PSZ-AC_2:2:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC_2:2:DesPer 1:Des Sens Cool Cap [W],PSZ-AC_2:2:DesPer 1:Des Tot Cool Cap [W],PSZ-AC_2:2:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC_2:2:DesPer 2:Des Heat Cap [W],PSZ-AC_2:2:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC_2:2:DesPer 2:Des Sens Cool Cap [W],PSZ-AC_2:2:DesPer 2:Des Tot Cool Cap [W]
00:10:00,2.412380E-01,1.364769E+04,2.412380E-01,0.000000E+00,0.000000E+00,2.412380E-01,4.222541E+03,2.940134E-01,2.964583E+03,6.550905E+03,1.316698E+00,7.449028E+04,1.316698E+00,0.000000E+00,0.000000E+00,1.316698E+00,2.304700E+04,1.316698E+00,1.294120E+04,2.939466E+04
00:20:00,2.412380E-01,1.364769E+04,2.412380E-01,0.000000E+00,0.000000E+00,2.412380E-01,4.245085E+03,2.840340E-01,2.829807E+03,6.311410E+03,1.316698E+00,7.449028E+04,1.316698E+00,0.000000E+00,0.000000E+00,1.316698E+00,2.317005E+04,1.316698E+00,1.281815E+04,2.926803E+04
00:30:00,2.412380E-01,1.364769E+04,2.412380E-01,0.000000E+00,0.000000E+00,2.412380E-01,4.267629E+03,2.743086E-01,2.697884E+03,6.075559E+03,1.316698E+00,7.449028E+04,1.316698E+00,0.000000E+00,0.000000E+00,1.316698E+00,2.329310E+04,1.316698E+00,1.269510E+04,2.914139E+04
00:40:00,2.412380E-01,1.364769E+04,2.412380E-01,0.000000E+00,0.000000E+00,2.412380E-01,4.290174E+03,2.648336E-01,2.568774E+03,5.843499E+03,1.316698E+00,7.449028E+04,1.316698E+00,0.000000E+00,0.000000E+00,1.316698E+00,2.341615E+04,1.316698E+00,1.257205E+04,2.901476E+04
00:50:00,2.412380E-01,1.364769E+04,2.412380E-01,0.000000E+00,0.000000E+00,2.412380E-01,4.312718E+03,2.556060E-01,2.442445E+03,5.615293E+03,1.316698E+00,7.449028E+04,1.316698E+00,0.000000E+00,0.000000E+00,1.316698E+00,2.353919E+04,1.316698E+00,1.244901E+04,2.888815E+04
01:00:00,2.412380E-01,1.364769E+04,2.412380E-01,0.000000E+00,0.000000E+00,2.412380E-01,4.335262E+03,2.466245E-01,2.318879E+03,5.390950E+03,1.316698E+00,7.449028E+04,1.316698E+00,0.000000E+00,0.000000E+00,1.316698E+00,2.366224E+04,1.316698E+00,1.232596E+04,2.876152E+04
01:10:00,2.412380E-01,1.364769E+04,2.412380E-01,0.000000E+00,0.000000E+00,2.412380E-01,4.350291E+03,2.412380E-01,2.243263E+03,5.254052E+03,1.316698E+00,7.449028E+04,1.316698E+00,0.000000E+00,0.000000E+00,1.316698E+00,2.374427E+04,1.316698E+00,1.224393E+04,2.867708E+04
01:20:00,2.412380E-01,1.364769E+04,2.412380E-01,0.000000E+00,0.000000E+00,2.412380E-01,4.365321E+03,2.412380E-01,2.228233E+03,5.238586E+03,1.316698E+00,7.449028E+04,1.316698E+00,0.000000E+00,0.000000E+00,1.316698E+00,2.382631E+04,1.316698E+00,1.216190E+04,2.859267E+04
01:30:00,2.412380E-01,1.364769E+04,2.412380E-01,0.000000E+00,0.000000E+00,2.412380E-01,4.380350E+03,2.412380E-01,2.213204E+03,5.223121E+03,1.316698E+00,7.449028E+04,1.316698E+00,0.000000E+00,0.000000E+00,1.316698E+00,2.390834E+04,1.316698E+00,1.207986E+04,2.850825E+04
01:40:00,2.412380E-01,1.364769E+04,2.412380E-01,0.000000E+00,0.000000E+00,2.412380E-01,4.395379E+03,2.412380E-01,2.198175E+03,5.207655E+03,1.316698E+00,7.449028E+04,1.316698E+00,0.000000E+00,0.000000E+00,1.316698E+00,2.399037E+04,1.316698E+00,1.199783E+04,2.842384E+04
01:50:00,2.412380E-01,1.364769E+04,2.412380E-01,0.000000E+00,0.000000E+00,2.412380E-01,4.410409E+03,2.412380E-01,2.183145E+03,5.192189E+03,1.316698E+00,7.449028E+04,1.316698E+00,0.000000E+00,0.000000E+00,1.316698E+00,2.407240E+04,1.316698E+00,1.191580E+04,2.833943E+04
02:00:00,2.412380E-01,1.364769E+04,2.412380E-01,0.000000E+00,0.000000E+00,2.412380E-01,4.425438E+03,2.412380E-01,2.168116E+03,5.176719E+03,1.316698E+00,7.449028E+04,1.316698E+00,0.000000E+00,0.000000E+00,1.316698E+00,2.415443E+04,1.316698E+00,1.183377E+04,2.825499E+04
02:10:00,2.412380E-01,1.364769E+04,2.412380E-01,0.000000E+00,0.000000E+00,2.412380E-01,4.436710E+03,2.412380E-01,2.156844E+03,5.165121E+03,1.316698E+00,7.449028E+04,1.316698E+00,0.000000E+00,0.000000E+00,1.316698E+00,2.421596E+04,1.316698E+00,1.177224E+04,2.819169E+04
02:20:00,2.412380E-01,1.364769E+04,2.412380E-01,0.000000E+00,0.000000E+00,2.412380E-01,4.447982E+03,2.412380E-01,2.145572E+03,5.153519E+03,1.316698E+00,7.449028E+04,1.316698E+00,0.000000E+00,0.000000E+00,1.316698E+00,2.427748E+04,1.316698E+00,1.171072E+04,2.812836E+04
02:30:00,2.412380E-01,1.364769E+04,2.412380E-01,0.000000E+00,0.000000E+00,2.412380E-01,4.459255E+03,2.412380E-01,2.134300E+03,5.141920E+03,1.316698E+00,7.449028E+04,1.316698E+00,0.000000E+00,0.000000E+00,1.316698E+00,2.433901E+04,1.316698E+00,1.164920E+04,2.806505E+04
02:40:00,2.412380E-01,1.364769E+04,2.412380E-01,0.000000E+00,0.000000E+00,2.412380E-01,4.470527E+03,2.412380E-01,2.123027E+03,5.130322E+03,1.316698E+00,7.449028E+04,1.316698E+00,0.000000E+00,0.000000E+00,1.316698E+00,2.440053E+04,1.316698E+00,1.158767E+04,2.800175E+04
02:50:00,2.412380E-01,1.364769E+04,2.412380E-01,0.000000E+00,0.000000E+00,2.412380E-01,4.481799E+03,2.412380E-01,2.111755E+03,5.118720E+03,1.316698E+00,7.449028E+04,1.316698E+00,0.000000E+00,0.000000E+00,1.316698E+00,2.446205E+04,1.316698E+00,1.152615E+04,2.793843E+04
03:00:00,2.412380E-01,1.364769E+04,2.412380E-01,0.000000E+00,0.000000E+00,2.412380E-01,4.493071E+03,2.412380E-01,2.100483E+03,5.107121E+03,1.316698E+00,7.449028E+04,1.316698E+00,0.000000E+00,0.000000E+00,1.316698E+00,2.452358E+04,1.316698E+00,1.146462E+04,2.787512E+04
